"IDPM_PIN_CD","IDPM_DISTRICT","IDPM_COUNTRY_CD","IDPM_STATE_CD"
"494555","DAKSHIN BASTAR DANTEWADA","INDIA","CHATTISGARH"
"495634","KORBA","INDIA","CHATTISGARH"
"140085","RUPNAGAR","INDIA","PUNJAB"
"144625","KAPURTHALA","INDIA","PUNJAB"
"144626","KAPURTHALA","INDIA","PUNJAB"
"144628","KAPURTHALA","INDIA","PUNJAB"
"144629","JALANDHAR","INDIA","PUNJAB"
"144630","JALANDHAR","INDIA","PUNJAB"
"144631","KAPURTHALA","INDIA","PUNJAB"
"144632","KAPURTHALA","INDIA","PUNJAB"
"144633","JALANDHAR","INDIA","PUNJAB"
"144701","JALANDHAR","INDIA","PUNJAB"
"144702","JALANDHAR","INDIA","PUNJAB"
"144703","JALANDHAR","INDIA","PUNJAB"
"144801","JALANDHAR","INDIA","PUNJAB"
"144802","KAPURTHALA","INDIA","PUNJAB"
"144803","JALANDHAR","INDIA","PUNJAB"
"144804","KAPURTHALA","INDIA","PUNJAB"
"144805","JALANDHAR","INDIA","PUNJAB"
"144806","JALANDHAR","INDIA","PUNJAB"
"144819","KAPURTHALA","INDIA","PUNJAB"
"145022","PATHANKOT","INDIA","PUNJAB"
"145023","PATHANKOT","INDIA","PUNJAB"
"145024","PATHANKOT","INDIA","PUNJAB"
"145025","PATHANKOT","INDIA","PUNJAB"
"181206","JAMMU","INDIA","JAMMU AND KASHMIR"
"181207","JAMMU","INDIA","JAMMU AND KASHMIR"
"181224","JAMMU","INDIA","JAMMU AND KASHMIR"
"182104","UDHAMPUR","INDIA","JAMMU AND KASHMIR"
"182122","UDHAMPUR","INDIA","JAMMU AND KASHMIR"
"182124","UDHAMPUR","INDIA","JAMMU AND KASHMIR"
"182125","UDHAMPUR","INDIA","JAMMU AND KASHMIR"
"182127","UDHAMPUR","INDIA","JAMMU AND KASHMIR"
"182128","UDHAMPUR","INDIA","JAMMU AND KASHMIR"
"182141","UDHAMPUR","INDIA","JAMMU AND KASHMIR"
"182142","UDHAMPUR","INDIA","JAMMU AND KASHMIR"
"182143","RAMBAN","INDIA","JAMMU AND KASHMIR"
"390012","VADODARA","INDIA","GUJARAT"
"390013","VADODARA","INDIA","GUJARAT"
"390014","VADODARA","INDIA","GUJARAT"
"390016","VADODARA","INDIA","GUJARAT"
"390017","VADODARA","INDIA","GUJARAT"
"390019","VADODARA","INDIA","GUJARAT"
"390022","VADODARA","INDIA","GUJARAT"
"390023","VADODARA","INDIA","GUJARAT"
"390024","VADODARA","INDIA","GUJARAT"
"390025","VADODARA","INDIA","GUJARAT"
"391101","VADODARA","INDIA","GUJARAT"
"391105","VADODARA","INDIA","GUJARAT"
"391107","VADODARA","INDIA","GUJARAT"
"391110","VADODARA","INDIA","GUJARAT"
"391115","VADODARA","INDIA","GUJARAT"
"391120","NARMADA","INDIA","GUJARAT"
"391125","CHHOTAUDEPUR","INDIA","GUJARAT"
"391130","CHHOTAUDEPUR","INDIA","GUJARAT"
"391135","CHHOTAUDEPUR","INDIA","GUJARAT"
"391140","CHHOTAUDEPUR","INDIA","GUJARAT"
"391145","CHHOTAUDEPUR","INDIA","GUJARAT"
"391150","CHHOTAUDEPUR","INDIA","GUJARAT"
"391152","CHHOTAUDEPUR","INDIA","GUJARAT"
"391155","VADODARA","INDIA","GUJARAT"
"391156","CHHOTAUDEPUR","INDIA","GUJARAT"
"391160","CHHOTAUDEPUR","INDIA","GUJARAT"
"391165","CHHOTAUDEPUR","INDIA","GUJARAT"
"391168","CHHOTAUDEPUR","INDIA","GUJARAT"
"391170","CHHOTAUDEPUR","INDIA","GUJARAT"
"391175","VADODARA","INDIA","GUJARAT"
"391210","VADODARA","INDIA","GUJARAT"
"391220","VADODARA","INDIA","GUJARAT"
"391240","VADODARA","INDIA","GUJARAT"
"391243","VADODARA","INDIA","GUJARAT"
"391244","VADODARA","INDIA","GUJARAT"
"391250","VADODARA","INDIA","GUJARAT"
"391310","VADODARA","INDIA","GUJARAT"
"765015","RAYAGADA","INDIA","ODISHA"
"765016","RAYAGADA","INDIA","ODISHA"
"765017","RAYAGADA","INDIA","ODISHA"
"765018","RAYAGADA","INDIA","ODISHA"
"765019","RAYAGADA","INDIA","ODISHA"
"765020","RAYAGADA","INDIA","ODISHA"
"765021","RAYAGADA","INDIA","ODISHA"
"765022","RAYAGADA","INDIA","ODISHA"
"765023","RAYAGADA","INDIA","ODISHA"
"765024","RAYAGADA","INDIA","ODISHA"
"765025","RAYAGADA","INDIA","ODISHA"
"765026","RAYAGADA","INDIA","ODISHA"
"765029","RAYAGADA","INDIA","ODISHA"
"765033","RAYAGADA","INDIA","ODISHA"
"765034","RAYAGADA","INDIA","ODISHA"
"766002","KALAHANDI","INDIA","ODISHA"
"766011","KALAHANDI","INDIA","ODISHA"
"766012","KALAHANDI","INDIA","ODISHA"
"766013","KALAHANDI","INDIA","ODISHA"
"766014","KALAHANDI","INDIA","ODISHA"
"766015","KALAHANDI","INDIA","ODISHA"
"766017","KALAHANDI","INDIA","ODISHA"
"766018","KALAHANDI","INDIA","ODISHA"
"766019","KALAHANDI","INDIA","ODISHA"
"766023","KALAHANDI","INDIA","ODISHA"
"766026","KALAHANDI","INDIA","ODISHA"
"766028","KALAHANDI","INDIA","ODISHA"
"766031","KALAHANDI","INDIA","ODISHA"
"766032","KALAHANDI","INDIA","ODISHA"
"766036","KALAHANDI","INDIA","ODISHA"
"766101","KALAHANDI","INDIA","ODISHA"
"766102","KALAHANDI","INDIA","ODISHA"
"766103","KALAHANDI","INDIA","ODISHA"
"766105","NUAPADA","INDIA","ODISHA"
"766108","NUAPADA","INDIA","ODISHA"
"766110","KALAHANDI","INDIA","ODISHA"
"766111","NUAPADA","INDIA","ODISHA"
"767002","BALANGIR","INDIA","ODISHA"
"767016","BALANGIR","INDIA","ODISHA"
"767019","SONAPUR","INDIA","ODISHA"
"767021","BALANGIR","INDIA","ODISHA"
"767022","BALANGIR","INDIA","ODISHA"
"767023","SONAPUR","INDIA","ODISHA"
"767025","BALANGIR","INDIA","ODISHA"
"767027","BALANGIR","INDIA","ODISHA"
"767028","BALANGIR","INDIA","ODISHA"
"767029","BALANGIR","INDIA","ODISHA"
"767033","BALANGIR","INDIA","ODISHA"
"767035","BALANGIR","INDIA","ODISHA"
"767037","BALANGIR","INDIA","ODISHA"
"125201","SIRSA","INDIA","HARYANA"
"126101","JIND","INDIA","HARYANA"
"126111","JIND","INDIA","HARYANA"
"126112","JIND","INDIA","HARYANA"
"126113","JIND","INDIA","HARYANA"
"126115","JIND","INDIA","HARYANA"
"126125","JIND","INDIA","HARYANA"
"310029","RAJSAMAND","INDIA","RAJASTHAN"
"303902","RAJASTHAN","INDIA","RAJASTHAN"
"301419","ALWAR","INDIA","RAJASTHAN"
"321006","ALWAR","INDIA","RAJASTHAN"
"321603","BHARATPUR","INDIA","RAJASTHAN"
"323604","BUNDI","INDIA","RAJASTHAN"
"326030","JHALAWAR","INDIA","RAJASTHAN"
"301712","ALWAR","INDIA","RAJASTHAN"
"302010","JAIPUR","INDIA","RAJASTHAN"
"302205","JAIPUR","INDIA","RAJASTHAN"
"303010","JAIPUR","INDIA","RAJASTHAN"
"303314","DAUSA","INDIA","RAJASTHAN"
"303324","JAIPUR","INDIA","RAJASTHAN"
"303341","JAIPUR","INDIA","RAJASTHAN"
"303610","NAGAUR","INDIA","RAJASTHAN"
"305006","AJMER","INDIA","RAJASTHAN"
"327608","BANSWARA","INDIA","RAJASTHAN"
"334005","BIKANER","INDIA","RAJASTHAN"
"335806","HANUMANGARH","INDIA","RAJASTHAN"
"342004","JODHPUR","INDIA","RAJASTHAN"
"302030","RAJASTHAN","INDIA","RAJASTHAN"
"301043","ALWAR","INDIA","RAJASTHAN"
"302009","JAIPUR","INDIA","RAJASTHAN"
"303115","JAIPUR","INDIA","RAJASTHAN"
"307021","SIROHI","INDIA","RAJASTHAN"
"321207","BHARATPUR","INDIA","RAJASTHAN"
"326024","JHALAWAR","INDIA","RAJASTHAN"
"301002","ALWAR","INDIA","RAJASTHAN"
"301018","ALWAR","INDIA","RAJASTHAN"
"301020","ALWAR","INDIA","RAJASTHAN"
"301021","ALWAR","INDIA","RAJASTHAN"
"301022","ALWAR","INDIA","RAJASTHAN"
"301023","ALWAR","INDIA","RAJASTHAN"
"301024","ALWAR","INDIA","RAJASTHAN"
"301025","ALWAR","INDIA","RAJASTHAN"
"301027","ALWAR","INDIA","RAJASTHAN"
"301028","ALWAR","INDIA","RAJASTHAN"
"301030","ALWAR","INDIA","RAJASTHAN"
"301035","ALWAR","INDIA","RAJASTHAN"
"301401","ALWAR","INDIA","RAJASTHAN"
"301403","ALWAR","INDIA","RAJASTHAN"
"301404","ALWAR","INDIA","RAJASTHAN"
"301405","ALWAR","INDIA","RAJASTHAN"
"301406","ALWAR","INDIA","RAJASTHAN"
"301408","ALWAR","INDIA","RAJASTHAN"
"301409","ALWAR","INDIA","RAJASTHAN"
"301410","ALWAR","INDIA","RAJASTHAN"
"301411","ALWAR","INDIA","RAJASTHAN"
"301413","ALWAR","INDIA","RAJASTHAN"
"301414","ALWAR","INDIA","RAJASTHAN"
"301415","ALWAR","INDIA","RAJASTHAN"
"301416","ALWAR","INDIA","RAJASTHAN"
"301604","ALWAR","INDIA","RAJASTHAN"
"301701","ALWAR","INDIA","RAJASTHAN"
"301702","ALWAR","INDIA","RAJASTHAN"
"301703","ALWAR","INDIA","RAJASTHAN"
"301706","ALWAR","INDIA","RAJASTHAN"
"301707","ALWAR","INDIA","RAJASTHAN"
"301708","ALWAR","INDIA","RAJASTHAN"
"301709","ALWAR","INDIA","RAJASTHAN"
"301714","ALWAR","INDIA","RAJASTHAN"
"302001","JAIPUR","INDIA","RAJASTHAN"
"302003","JAIPUR","INDIA","RAJASTHAN"
"302004","JAIPUR","INDIA","RAJASTHAN"
"302005","JAIPUR","INDIA","RAJASTHAN"
"302006","JAIPUR","INDIA","RAJASTHAN"
"302013","JAIPUR","INDIA","RAJASTHAN"
"302015","JAIPUR","INDIA","RAJASTHAN"
"302016","JAIPUR","INDIA","RAJASTHAN"
"302017","JAIPUR","INDIA","RAJASTHAN"
"302018","JAIPUR","INDIA","RAJASTHAN"
"302019","JAIPUR","INDIA","RAJASTHAN"
"302022","JAIPUR","INDIA","RAJASTHAN"
"302026","JAIPUR","INDIA","RAJASTHAN"
"302027","JAIPUR","INDIA","RAJASTHAN"
"302028","JAIPUR","INDIA","RAJASTHAN"
"302029","JAIPUR","INDIA","RAJASTHAN"
"302031","JAIPUR","INDIA","RAJASTHAN"
"302033","JAIPUR","INDIA","RAJASTHAN"
"302034","JAIPUR","INDIA","RAJASTHAN"
"302036","JAIPUR","INDIA","RAJASTHAN"
"302037","JAIPUR","INDIA","RAJASTHAN"
"302038","JAIPUR","INDIA","RAJASTHAN"
"302039","JAIPUR","INDIA","RAJASTHAN"
"302041","JAIPUR","INDIA","RAJASTHAN"
"302043","JAIPUR","INDIA","RAJASTHAN"
"303001","JAIPUR","INDIA","RAJASTHAN"
"303002","JAIPUR","INDIA","RAJASTHAN"
"303003","JAIPUR","INDIA","RAJASTHAN"
"303006","JAIPUR","INDIA","RAJASTHAN"
"303007","JAIPUR","INDIA","RAJASTHAN"
"364470","RAJKOT","INDIA","GUJARAT"
"685612","IDUKKI","INDIA","KERALA"
"685613","IDUKKI","INDIA","KERALA"
"811240","MUNGER","INDIA","BIHAR"
"811306","JAMUI","INDIA","BIHAR"
"811318","LAKHISARAI","INDIA","BIHAR"
"811432","LAKHISARAI","INDIA","BIHAR"
"812112","BHAGALPUR","INDIA","BIHAR"
"813016","BANKA","INDIA","BIHAR"
"813112","BHAGALPUR","INDIA","BIHAR"
"813115","BANKA","INDIA","BIHAR"
"813116","BANKA","INDIA","BIHAR"
"813118","BANKA","INDIA","BIHAR"
"813119","BANKA","INDIA","BIHAR"
"813123","BANKA","INDIA","BIHAR"
"813125","BANKA","INDIA","BIHAR"
"813126","BANKA","INDIA","BIHAR"
"813128","BANKA","INDIA","BIHAR"
"813129","BHAGALPUR","INDIA","BIHAR"
"813223","BHAGALPUR","INDIA","BIHAR"
"813224","BANKA","INDIA","BIHAR"
"813228","BHAGALPUR","INDIA","BIHAR"
"813231","BHAGALPUR","INDIA","BIHAR"
"813232","BHAGALPUR","INDIA","BIHAR"
"813703","BHAGALPUR","INDIA","BIHAR"
"814132","BANKA","INDIA","BIHAR"
"854119","PURNIA","INDIA","BIHAR"
"854121","ARARIA","INDIA","BIHAR"
"854209","PURNIA","INDIA","BIHAR"
"854319","ARARIA","INDIA","BIHAR"
"854323","ARARIA","INDIA","BIHAR"
"854343","PURNIA","INDIA","BIHAR"
"854364","PURNIA","INDIA","BIHAR"
"854414","PURNIA","INDIA","BIHAR"
"854613","ARARIA","INDIA","BIHAR"
"854818","ARARIA","INDIA","BIHAR"
"855120","KISHANGANJ","INDIA","BIHAR"
"855217","KISHANGANJ","INDIA","BIHAR"
"855710","KISHANGANJ","INDIA","BIHAR"
"855810","KISHANGANJ","INDIA","BIHAR"
"858107","KISHANGANJ","INDIA","BIHAR"
"859316","ARARIA","INDIA","BIHAR"
"847273","MADHUBANI","INDIA","BIHAR"
"847285","SUPAUL","INDIA","BIHAR"
"847312","DARBHANGA","INDIA","BIHAR"
"847323","MADHUBANI","INDIA","BIHAR"
"847389","MADHUBANI","INDIA","BIHAR"
"847398","MADHUBANI","INDIA","BIHAR"
"847406","MADHUBANI","INDIA","BIHAR"
"847467","DARBHANGA","INDIA","BIHAR"
"847710","DARBHANGA","INDIA","BIHAR"
"847806","DARBHANGA","INDIA","BIHAR"
"303008","JAIPUR","INDIA","RAJASTHAN"
"303009","JAIPUR","INDIA","RAJASTHAN"
"303012","JAIPUR","INDIA","RAJASTHAN"
"303102","JAIPUR","INDIA","RAJASTHAN"
"303103","JAIPUR","INDIA","RAJASTHAN"
"303104","JAIPUR","INDIA","RAJASTHAN"
"609305","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609306","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609307","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609308","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609309","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609310","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609311","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609312","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609313","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609314","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609401","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609402","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609403","TIRUVARUR","INDIA","TAMIL NADU"
"609404","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609405","TIRUVARUR","INDIA","TAMIL NADU"
"609501","TIRUVARUR","INDIA","TAMIL NADU"
"609502","TIRUVARUR","INDIA","TAMIL NADU"
"609503","TIRUVARUR","INDIA","TAMIL NADU"
"609608","TIRUVARUR","INDIA","TAMIL NADU"
"609701","NAGAPATTINAM","INDIA","TAMIL NADU"
"609702","NAGAPATTINAM","INDIA","TAMIL NADU"
"609703","NAGAPATTINAM","INDIA","TAMIL NADU"
"609704","NAGAPATTINAM","INDIA","TAMIL NADU"
"609801","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609802","THANJAVUR","INDIA","TAMIL NADU"
"609803","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609804","THANJAVUR","INDIA","TAMIL NADU"
"609805","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609806","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609807","THANJAVUR","INDIA","TAMIL NADU"
"609808","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609810","MAYILADUTHURAI","INDIA","TAMIL NADU"
"609811","MAYILADUTHURAI","INDIA","TAMIL NADU"
"610003","TIRUVARUR","INDIA","TAMIL NADU"
"610004","TIRUVARUR","INDIA","TAMIL NADU"
"610101","TIRUVARUR","INDIA","TAMIL NADU"
"610102","TIRUVARUR","INDIA","TAMIL NADU"
"610103","TIRUVARUR","INDIA","TAMIL NADU"
"610104","TIRUVARUR","INDIA","TAMIL NADU"
"610105","TIRUVARUR","INDIA","TAMIL NADU"
"610106","TIRUVARUR","INDIA","TAMIL NADU"
"610107","TIRUVARUR","INDIA","TAMIL NADU"
"610109","TIRUVARUR","INDIA","TAMIL NADU"
"145026","PATHANKOT","INDIA","PUNJAB"
"145027","PATHANKOT","INDIA","PUNJAB"
"145029","PATHANKOT","INDIA","PUNJAB"
"145101","PATHANKOT","INDIA","PUNJAB"
"146021","HOSHIARPUR","INDIA","PUNJAB"
"146022","HOSHIARPUR","INDIA","PUNJAB"
"146023","HOSHIARPUR","INDIA","PUNJAB"
"146024","HOSHIARPUR","INDIA","PUNJAB"
"146101","HOSHIARPUR","INDIA","PUNJAB"
"146102","HOSHIARPUR","INDIA","PUNJAB"
"146103","HOSHIARPUR","INDIA","PUNJAB"
"146104","HOSHIARPUR","INDIA","PUNJAB"
"146105","HOSHIARPUR","INDIA","PUNJAB"
"146106","HOSHIARPUR","INDIA","PUNJAB"
"146107","HOSHIARPUR","INDIA","PUNJAB"
"146108","HOSHIARPUR","INDIA","PUNJAB"
"146109","HOSHIARPUR","INDIA","PUNJAB"
"146110","HOSHIARPUR","INDIA","PUNJAB"
"146111","HOSHIARPUR","INDIA","PUNJAB"
"146112","HOSHIARPUR","INDIA","PUNJAB"
"146113","HOSHIARPUR","INDIA","PUNJAB"
"146114","HOSHIARPUR","INDIA","PUNJAB"
"146115","HOSHIARPUR","INDIA","PUNJAB"
"146116","HOSHIARPUR","INDIA","PUNJAB"
"147002","PATIALA","INDIA","PUNJAB"
"147003","PATIALA","INDIA","PUNJAB"
"147004","PATIALA","INDIA","PUNJAB"
"147005","PATIALA","INDIA","PUNJAB"
"147006","PATIALA","INDIA","PUNJAB"
"147007","PATIALA","INDIA","PUNJAB"
"147021","PATIALA","INDIA","PUNJAB"
"147101","PATIALA","INDIA","PUNJAB"
"147102","PATIALA","INDIA","PUNJAB"
"147103","PATIALA","INDIA","PUNJAB"
"147105","PATIALA","INDIA","PUNJAB"
"147111","PATIALA","INDIA","PUNJAB"
"147201","PATIALA","INDIA","PUNJAB"
"147202","PATIALA","INDIA","PUNJAB"
"147203","FATEHGARH SAHIB","INDIA","PUNJAB"
"148002","SANGRUR","INDIA","PUNJAB"
"148017","SANGRUR","INDIA","PUNJAB"
"148018","SANGRUR","INDIA","PUNJAB"
"148020","SANGRUR","INDIA","PUNJAB"
"148022","SANGRUR","INDIA","PUNJAB"
"148023","SANGRUR","INDIA","PUNJAB"
"148027","SANGRUR","INDIA","PUNJAB"
"148028","SANGRUR","INDIA","PUNJAB"
"148029","SANGRUR","INDIA","PUNJAB"
"148030","SANGRUR","INDIA","PUNJAB"
"148033","SANGRUR","INDIA","PUNJAB"
"148034","SANGRUR","INDIA","PUNJAB"
"148035","SANGRUR","INDIA","PUNJAB"
"148100","BARNALA","INDIA","PUNJAB"
"148103","BARNALA","INDIA","PUNJAB"
"148104","BARNALA","INDIA","PUNJAB"
"148105","BARNALA","INDIA","PUNJAB"
"148106","SANGRUR","INDIA","PUNJAB"
"148108","BARNALA","INDIA","PUNJAB"
"148109","BARNALA","INDIA","PUNJAB"
"151002","BATHINDA","INDIA","PUNJAB"
"151003","BATHINDA","INDIA","PUNJAB"
"151101","BATHINDA","INDIA","PUNJAB"
"470772","DAMOH","INDIA","MADHYA PRADESH"
"470775","DAMOH","INDIA","MADHYA PRADESH"
"470880","DAMOH","INDIA","MADHYA PRADESH"
"471001","CHHATARPUR","INDIA","MADHYA PRADESH"
"471101","CHHATARPUR","INDIA","MADHYA PRADESH"
"471105","CHHATARPUR","INDIA","MADHYA PRADESH"
"471111","CHHATARPUR","INDIA","MADHYA PRADESH"
"471201","CHHATARPUR","INDIA","MADHYA PRADESH"
"471313","CHHATARPUR","INDIA","MADHYA PRADESH"
"471315","CHHATARPUR","INDIA","MADHYA PRADESH"
"471318","CHHATARPUR","INDIA","MADHYA PRADESH"
"471405","CHHATARPUR","INDIA","MADHYA PRADESH"
"754238","KENDRAPARA","INDIA","ODISHA"
"754241","KENDRAPARA","INDIA","ODISHA"
"754242","KENDRAPARA","INDIA","ODISHA"
"754243","KENDRAPARA","INDIA","ODISHA"
"754261","JAJAPUR","INDIA","ODISHA"
"754278","CUTTACK","INDIA","ODISHA"
"754280","CUTTACK","INDIA","ODISHA"
"754284","CUTTACK","INDIA","ODISHA"
"754286","CUTTACK","INDIA","ODISHA"
"754287","CUTTACK","INDIA","ODISHA"
"754928","KENDRAPARA","INDIA","ODISHA"
"755021","JAJAPUR","INDIA","ODISHA"
"755031","JAJAPUR","INDIA","ODISHA"
"755035","JAJAPUR","INDIA","ODISHA"
"755038","JAJAPUR","INDIA","ODISHA"
"755041","JAJAPUR","INDIA","ODISHA"
"755045","JAJAPUR","INDIA","ODISHA"
"756031","BALESHWAR","INDIA","ODISHA"
"756142","BHADRAK","INDIA","ODISHA"
"756176","BHADRAK","INDIA","ODISHA"
"758072","KENDUJHAR","INDIA","ODISHA"
"759032","DHENKANAL","INDIA","ODISHA"
"759134","ANUGUL","INDIA","ODISHA"
"760013","GANJAM","INDIA","ODISHA"
"760020","BAUDH","INDIA","ODISHA"
"760830","BARGARH","INDIA","ODISHA"
"767038","BALANGIR","INDIA","ODISHA"
"767040","BALANGIR","INDIA","ODISHA"
"767041","BALANGIR","INDIA","ODISHA"
"767042","BALANGIR","INDIA","ODISHA"
"767045","SONAPUR","INDIA","ODISHA"
"182145","RAMBAN","INDIA","JAMMU AND KASHMIR"
"182146","RAMBAN","INDIA","JAMMU AND KASHMIR"
"182147","DODA","INDIA","JAMMU AND KASHMIR"
"182148","RAMBAN","INDIA","JAMMU AND KASHMIR"
"182161","UDHAMPUR","INDIA","JAMMU AND KASHMIR"
"182201","DODA","INDIA","JAMMU AND KASHMIR"
"182202","DODA","INDIA","JAMMU AND KASHMIR"
"182203","DODA","INDIA","JAMMU AND KASHMIR"
"182204","KISHTWAR","INDIA","JAMMU AND KASHMIR"
"182205","KISHTWAR","INDIA","JAMMU AND KASHMIR"
"182206","KISHTWAR","INDIA","JAMMU AND KASHMIR"
"754297","CUTTACK","INDIA","ODISHA"
"793116","RI BHOI","INDIA","MEGALAYA"
"799113","GOMATI","INDIA","TRIPURA"
"826008","DHANBAD","INDIA","JHARKHAND"
"826010","DHANBAD","INDIA","JHARKHAND"
"843131","MUZAFFARPUR","INDIA","BIHAR"
"177118","HAMIRPUR(HP)","INDIA","HIMACHAL PRADESH"
"177119","HAMIRPUR(HP)","INDIA","HIMACHAL PRADESH"
"177201","UNA","INDIA","HIMACHAL PRADESH"
"177202","UNA","INDIA","HIMACHAL PRADESH"
"177203","UNA","INDIA","HIMACHAL PRADESH"
"177204","UNA","INDIA","HIMACHAL PRADESH"
"177205","UNA","INDIA","HIMACHAL PRADESH"
"177206","UNA","INDIA","HIMACHAL PRADESH"
"177207","UNA","INDIA","HIMACHAL PRADESH"
"177208","UNA","INDIA","HIMACHAL PRADESH"
"177209","UNA","INDIA","HIMACHAL PRADESH"
"177210","UNA","INDIA","HIMACHAL PRADESH"
"177211","UNA","INDIA","HIMACHAL PRADESH"
"177212","UNA","INDIA","HIMACHAL PRADESH"
"177213","UNA","INDIA","HIMACHAL PRADESH"
"177219","UNA","INDIA","HIMACHAL PRADESH"
"177220","UNA","INDIA","HIMACHAL PRADESH"
"177301","HAMIRPUR(HP)","INDIA","HIMACHAL PRADESH"
"177401","HAMIRPUR(HP)","INDIA","HIMACHAL PRADESH"
"177501","HAMIRPUR(HP)","INDIA","HIMACHAL PRADESH"
"177601","HAMIRPUR(HP)","INDIA","HIMACHAL PRADESH"
"395009","SURAT","INDIA","GUJARAT"
"695001","THIRUVANANTHAPURAM","INDIA","KERALA"
"517501","CHITTOOR","INDIA","ANDHRA PRADESH"
"620001","TIRUCHIRAPPALLI","INDIA","TAMIL NADU"
"145001","PATHANKOT","INDIA","PUNJAB"
"223216","RAEBARELI","INDIA","UTTAR PRADESH"
"221010","VARANASI","INDIA","UTTAR PRADESH"
"520010","KRISHNA","INDIA","ANDHRA PRADESH"
"506001","WARANGAL","INDIA","TELANGANA"
"110099","NORTH WEST DELHI","INDIA","DELHI"
"136134","KURUKSHETRA","INDIA","HARYANA"
"140127","RUPNAGAR","INDIA","PUNJAB"
"175075","MANDI","INDIA","HIMACHAL PRADESH"
"176067","KANGRA","INDIA","HIMACHAL PRADESH"
"184210","KATHUA","INDIA","JAMMU AND KASHMIR"
"193505","BANDIPUR","INDIA","JAMMU AND KASHMIR"
"201021","GHAZIABAD","INDIA","UTTAR PRADESH"
"210122","BANDA","INDIA","UTTAR PRADESH"
"211020","PRAYAGRAJ","INDIA","UTTAR PRADESH"
"222126","JAUNPUR","INDIA","UTTAR PRADESH"
"228172","SULTANPUR","INDIA","UTTAR PRADESH"
"249136","UTTARKASHI","INDIA","UTTARAKHAND"
"274805","DEORIA","INDIA","UTTAR PRADESH"
"312626","PRATAPGHAR","INDIA","RAJASTHAN"
"335708","SRI GANGANAGAR","INDIA","RAJASTHAN"
"360045","RAJKOT","INDIA","GUJARAT"
"360485","RAJKOT","INDIA","GUJARAT"
"363623","MORBI","INDIA","GUJARAT"
"363745","SURENDRA NAGAR","INDIA","GUJARAT"
"363750","SURENDRA NAGAR","INDIA","GUJARAT"
"363765","SURENDRA NAGAR","INDIA","GUJARAT"
"363775","SURENDRA NAGAR","INDIA","GUJARAT"
"363780","SURENDRA NAGAR","INDIA","GUJARAT"
"382722","GANDHI NAGAR","INDIA","GUJARAT"
"384135","MAHESANA","INDIA","GUJARAT"
"384266","PATAN","INDIA","GUJARAT"
"384412","MAHESANA","INDIA","GUJARAT"
"384441","MAHESANA","INDIA","GUJARAT"
"384445","MAHESANA","INDIA","GUJARAT"
"384450","MAHESANA","INDIA","GUJARAT"
"384455","MAHESANA","INDIA","GUJARAT"
"384470","MAHESANA","INDIA","GUJARAT"
"384515","MAHESANA","INDIA","GUJARAT"
"384520","MAHESANA","INDIA","GUJARAT"
"384540","MAHESANA","INDIA","GUJARAT"
"384550","MAHESANA","INDIA","GUJARAT"
"384565","MAHESANA","INDIA","GUJARAT"
"394112","SURAT","INDIA","GUJARAT"
"464334","VIDISHA","INDIA","MADHYA PRADESH"
"464570","RAISEN","INDIA","MADHYA PRADESH"
"767060","BALANGIR","INDIA","ODISHA"
"767061","BALANGIR","INDIA","ODISHA"
"685615","IDUKKI","INDIA","KERALA"
"685616","IDUKKI","INDIA","KERALA"
"685618","IDUKKI","INDIA","KERALA"
"685619","IDUKKI","INDIA","KERALA"
"685620","IDUKKI","INDIA","KERALA"
"686003","KOTTAYAM","INDIA","KERALA"
"686004","KOTTAYAM","INDIA","KERALA"
"686005","KOTTAYAM","INDIA","KERALA"
"686006","KOTTAYAM","INDIA","KERALA"
"686007","KOTTAYAM","INDIA","KERALA"
"686008","KOTTAYAM","INDIA","KERALA"
"686009","KOTTAYAM","INDIA","KERALA"
"686011","KOTTAYAM","INDIA","KERALA"
"686012","KOTTAYAM","INDIA","KERALA"
"686013","KOTTAYAM","INDIA","KERALA"
"686014","KOTTAYAM","INDIA","KERALA"
"686015","KOTTAYAM","INDIA","KERALA"
"686016","KOTTAYAM","INDIA","KERALA"
"686017","KOTTAYAM","INDIA","KERALA"
"686018","KOTTAYAM","INDIA","KERALA"
"686019","KOTTAYAM","INDIA","KERALA"
"686020","KOTTAYAM","INDIA","KERALA"
"686021","KOTTAYAM","INDIA","KERALA"
"686022","KOTTAYAM","INDIA","KERALA"
